cuda:0
Using device: cuda:0

1 Number of Devices Exists

Episode 3772	Average Score: -63.58
Episode 3773	Average Score: -63.65
Episode 3774	Average Score: -63.56
Episode 3775	Average Score: -63.81
Episode 3776	Average Score: -63.78
Episode 3777	Average Score: -63.76
Episode 3778	Average Score: -63.72
Episode 3779	Average Score: -63.88
Episode 3780	Average Score: -63.73
Episode 3781	Average Score: -64.01
Episode 3782	Average Score: -63.97
Episode 3783	Average Score: -64.30
Episode 3784	Average Score: -64.16
Episode 3785	Average Score: -64.37
Episode 3786	Average Score: -64.98
Episode 3787	Average Score: -64.95
Episode 3788	Average Score: -64.83
Episode 3789	Average Score: -64.83
Episode 3790	Average Score: -64.93
Episode 3791	Average Score: -64.68
Episode 3792	Average Score: -64.70
Episode 3793	Average Score: -65.07
Episode 3794	Average Score: -64.88
Episode 3795	Average Score: -64.57
Episode 3796	Average Score: -64.72
Episode 3797	Average Score: -64.33
Episode 3798	Average Score: -64.21
Episode 3799	Average Score: -64.27
Episode 3800	Average Score: -64.17
Episode 3801	Average Score: -64.45
Episode 3802	Average Score: -64.22
Episode 3803	Average Score: -64.29
Episode 3804	Average Score: -64.37
Episode 3805	Average Score: -64.20
Episode 3806	Average Score: -64.13
Episode 3807	Average Score: -64.21
Episode 3808	Average Score: -63.99
Episode 3809	Average Score: -63.95
Episode 3810	Average Score: -63.98
Episode 3811	Average Score: -64.50
Episode 3812	Average Score: -64.55
Episode 3813	Average Score: -65.14
Episode 3814	Average Score: -65.38
Episode 3815	Average Score: -65.03
Episode 3816	Average Score: -64.82
Episode 3817	Average Score: -64.88
Episode 3818	Average Score: -64.73
Episode 3819	Average Score: -64.61
Episode 3820	Average Score: -64.52
Episode 3821	Average Score: -64.78
Episode 3822	Average Score: -64.83
Episode 3823	Average Score: -64.92
Episode 3824	Average Score: -64.71
Episode 3825	Average Score: -64.83
Episode 3826	Average Score: -65.50
Episode 3827	Average Score: -65.22
Episode 3828	Average Score: -65.52
Episode 3829	Average Score: -65.38
Episode 3830	Average Score: -64.64
Episode 3831	Average Score: -64.95
Episode 3832	Average Score: -65.31
Episode 3833	Average Score: -66.08
Episode 3834	Average Score: -66.80
Episode 3835	Average Score: -66.77
Episode 3836	Average Score: -67.08
Episode 3837	Average Score: -67.16
Episode 3838	Average Score: -67.34
Episode 3839	Average Score: -67.14
Episode 3840	Average Score: -67.55
Episode 3841	Average Score: -67.58
Episode 3842	Average Score: -67.98
Episode 3843	Average Score: -67.77
Episode 3844	Average Score: -67.35
Episode 3845	Average Score: -67.85
Episode 3846	Average Score: -68.47
Episode 3847	Average Score: -68.32
Episode 3848	Average Score: -68.68
Episode 3849	Average Score: -68.92
Episode 3850	Average Score: -68.66
Episode 3851	Average Score: -68.46
Episode 3852	Average Score: -69.31
Episode 3853	Average Score: -69.20
Episode 3854	Average Score: -69.23
Episode 3855	Average Score: -69.19
Episode 3856	Average Score: -69.72
Episode 3857	Average Score: -70.20
Episode 3858	Average Score: -70.25
Episode 3859	Average Score: -70.50
Episode 3860	Average Score: -70.98
Episode 3861	Average Score: -71.57
Episode 3862	Average Score: -71.78
Episode 3863	Average Score: -71.72
Episode 3864	Average Score: -72.03
Episode 3865	Average Score: -72.43
Episode 3866	Average Score: -72.68
Episode 3867	Average Score: -73.26
Episode 3868	Average Score: -73.56
Episode 3869	Average Score: -73.57
Episode 3870	Average Score: -73.62
Episode 3871	Average Score: -73.79
Episode 3872	Average Score: -73.90
Episode 3873	Average Score: -73.69
Episode 3874	Average Score: -73.88
Episode 3875	Average Score: -73.77
Episode 3876	Average Score: -74.16
Episode 3877	Average Score: -74.79
Episode 3878	Average Score: -75.57
Episode 3879	Average Score: -75.54
Episode 3880	Average Score: -75.66
Episode 3881	Average Score: -75.66
Episode 3882	Average Score: -76.22
Episode 3883	Average Score: -76.41
Episode 3884	Average Score: -77.07
Episode 3885	Average Score: -77.11
Episode 3886	Average Score: -77.56
Episode 3887	Average Score: -77.59
Episode 3888	Average Score: -77.89
Episode 3889	Average Score: -78.73
Episode 3890	Average Score: -79.27
Episode 3891	Average Score: -79.84
Episode 3892	Average Score: -80.40
Episode 3893	Average Score: -80.22
Episode 3894	Average Score: -80.83
Episode 3895	Average Score: -81.23
Episode 3896	Average Score: -81.92
Episode 3897	Average Score: -82.50
Episode 3898	Average Score: -83.49
Episode 3899	Average Score: -84.26
Episode 3900	Average Score: -84.61
Episode 3901	Average Score: -85.26
Episode 3902	Average Score: -85.42
Episode 3903	Average Score: -85.80
Episode 3904	Average Score: -85.65
Episode 3905	Average Score: -85.85
Episode 3906	Average Score: -85.63
Episode 3907	Average Score: -85.79
Episode 3908	Average Score: -85.09
Episode 3909	Average Score: -85.91
Episode 3910	Average Score: -85.87
Episode 3911	Average Score: -86.28
Episode 3912	Average Score: -86.43
Episode 3913	Average Score: -86.75
Episode 3914	Average Score: -86.86
Episode 3915	Average Score: -86.92
Episode 3916	Average Score: -86.70
Episode 3917	Average Score: -87.29
Episode 3918	Average Score: -87.15
Episode 3919	Average Score: -87.12
Episode 3920	Average Score: -87.13
Episode 3921	Average Score: -87.36
Episode 3922	Average Score: -87.73
Episode 3923	Average Score: -87.83
Episode 3924	Average Score: -88.07
Episode 3925	Average Score: -88.05
Episode 3926	Average Score: -88.19
Episode 3927	Average Score: -88.26
Episode 3928	Average Score: -88.72
Episode 3929	Average Score: -88.78
Episode 3930	Average Score: -89.53
Episode 3931	Average Score: -90.34
Episode 3932	Average Score: -91.10
Episode 3933	Average Score: -91.11
Episode 3934	Average Score: -90.77
Episode 3935	Average Score: -91.05
Episode 3936	Average Score: -91.08
Episode 3937	Average Score: -91.32
Episode 3938	Average Score: -91.57
Episode 3939	Average Score: -92.11
Episode 3940	Average Score: -92.20
Episode 3941	Average Score: -92.58
Episode 3942	Average Score: -93.29
Episode 3943	Average Score: -93.67
Episode 3944	Average Score: -93.94
Episode 3945	Average Score: -93.96
Episode 3946	Average Score: -93.99
Episode 3947	Average Score: -94.08
Episode 3948	Average Score: -94.08
Episode 3949	Average Score: -94.24
Episode 3950	Average Score: -93.94
Episode 3951	Average Score: -94.41
Episode 3952	Average Score: -94.64
Episode 3953	Average Score: -94.69
Episode 3954	Average Score: -94.69
Episode 3955	Average Score: -94.56
Episode 3956	Average Score: -94.77
Episode 3957	Average Score: -95.22
Episode 3958	Average Score: -95.02
Episode 3959	Average Score: -95.77
Episode 3960	Average Score: -95.88
Episode 3961	Average Score: -96.47
Episode 3962	Average Score: -97.18
Episode 3963	Average Score: -97.23
Episode 3964	Average Score: -97.49
Episode 3965	Average Score: -97.37
Episode 3966	Average Score: -97.70
Episode 3967	Average Score: -98.25
Episode 3968	Average Score: -98.41
Episode 3969	Average Score: -98.66
Episode 3970	Average Score: -98.43
Episode 3971	Average Score: -98.37
Episode 3972	Average Score: -98.34
Episode 3973	Average Score: -98.52
Episode 3974	Average Score: -98.55
Episode 3975	Average Score: -98.29
Episode 3976	Average Score: -98.93
Episode 3977	Average Score: -99.69
Episode 3978	Average Score: -99.81
Episode 3979	Average Score: -100.30
Episode 3980	Average Score: -101.03
Episode 3981	Average Score: -101.93
Episode 3982	Average Score: -102.32
Episode 3983	Average Score: -102.84
Episode 3984	Average Score: -103.07
Episode 3985	Average Score: -103.36
Episode 3986	Average Score: -103.91
Episode 3987	Average Score: -104.45
Episode 3988	Average Score: -104.74
Episode 3989	Average Score: -105.12
Episode 3990	Average Score: -105.06
Episode 3991	Average Score: -105.40
Episode 3992	Average Score: -106.17
Episode 3993	Average Score: -106.62
Episode 3994	Average Score: -107.31
Episode 3995	Average Score: -107.73
Episode 3996	Average Score: -107.50
Episode 3997	Average Score: -107.34
Episode 3998	Average Score: -107.44
Episode 3999	Average Score: -107.45Initial Position is [-0.19507508  0.19889177]
===============================================================
Target Position is [-0.19247745  0.1308772 ]
===============================================================
Initial Kappas are  [8.852572874320852, -2.991952044864744, 11.518958272184651]
===============================================================
Goal Kappas are  [6.294177248480256, 4.758714809617928, 15.304227017827763]
===============================================================

Episode 4000	Average Score: -107.47
Episode 4000	Average Score: -107.47

Episode 4001	Average Score: -107.34
Episode 4002	Average Score: -107.16
Episode 4003	Average Score: -107.49
Episode 4004	Average Score: -107.63
Episode 4005	Average Score: -107.74
Episode 4006	Average Score: -107.85
Episode 4007	Average Score: -107.76
Episode 4008	Average Score: -108.68
Episode 4009	Average Score: -109.17
Episode 4010	Average Score: -109.51
Episode 4011	Average Score: -109.20
Episode 4012	Average Score: -108.41
Episode 4013	Average Score: -108.22
Episode 4014	Average Score: -108.51
Episode 4015	Average Score: -109.06
Episode 4016	Average Score: -109.84
Episode 4017	Average Score: -109.77
Episode 4018	Average Score: -110.12
Episode 4019	Average Score: -110.05
Episode 4020	Average Score: -110.21
Episode 4021	Average Score: -110.68
Episode 4022	Average Score: -110.94
Episode 4023	Average Score: -110.98
Episode 4024	Average Score: -110.92
Episode 4025	Average Score: -111.20
Episode 4026	Average Score: -111.23
Episode 4027	Average Score: -111.26
Episode 4028	Average Score: -111.27
Episode 4029	Average Score: -111.29
Episode 4030	Average Score: -111.27
Episode 4031	Average Score: -111.04
Episode 4032	Average Score: -111.08
Episode 4033	Average Score: -111.04
Episode 4034	Average Score: -111.49
Episode 4035	Average Score: -112.16
Episode 4036	Average Score: -111.99
Episode 4037	Average Score: -112.14
Episode 4038	Average Score: -112.43
Episode 4039	Average Score: -112.17
Episode 4040	Average Score: -112.20
Episode 4041	Average Score: -112.38
Episode 4042	Average Score: -112.24
Episode 4043	Average Score: -111.75
Episode 4044	Average Score: -112.01
Episode 4045	Average Score: -112.15
Episode 4046	Average Score: -111.95
Episode 4047	Average Score: -111.95
Episode 4048	Average Score: -112.06
Episode 4049	Average Score: -112.35
Episode 4050	Average Score: -112.58
Episode 4051	Average Score: -112.60
Episode 4052	Average Score: -112.82
Episode 4053	Average Score: -112.88
Episode 4054	Average Score: -112.66
Episode 4055	Average Score: -112.70
Episode 4056	Average Score: -112.78
Episode 4057	Average Score: -112.79
Episode 4058	Average Score: -113.09
Episode 4059	Average Score: -113.01
Episode 4060	Average Score: -112.89
Episode 4061	Average Score: -112.20
Episode 4062	Average Score: -112.12
Episode 4063	Average Score: -111.38
Episode 4064	Average Score: -111.02
Episode 4065	Average Score: -111.32
Episode 4066	Average Score: -111.19
Episode 4067	Average Score: -110.65
Episode 4068	Average Score: -110.85
Episode 4069	Average Score: -110.77
Episode 4070	Average Score: -110.75
Episode 4071	Average Score: -110.28
Episode 4072	Average Score: -110.03
Episode 4073	Average Score: -109.88
Episode 4074	Average Score: -109.93
Episode 4075	Average Score: -109.81
Episode 4076	Average Score: -109.14
Episode 4077	Average Score: -108.92
Episode 4078	Average Score: -108.46
Episode 4079	Average Score: -108.72
Episode 4080	Average Score: -109.17
Episode 4081	Average Score: -108.74
Episode 4082	Average Score: -108.37
Episode 4083	Average Score: -107.72
Episode 4084	Average Score: -106.99
Episode 4085	Average Score: -106.71
Episode 4086	Average Score: -105.99
Episode 4087	Average Score: -105.55
Episode 4088	Average Score: -105.81
Episode 4089	Average Score: -105.93
Episode 4090	Average Score: -105.87
Episode 4091	Average Score: -105.67
Episode 4092	Average Score: -105.34
Episode 4093	Average Score: -105.62
Episode 4094	Average Score: -105.67
Episode 4095	Average Score: -105.41
Episode 4096	Average Score: -104.57
Episode 4097	Average Score: -104.80
Episode 4098	Average Score: -104.23
Episode 4099	Average Score: -104.28
Episode 4100	Average Score: -104.52
Episode 4101	Average Score: -104.38
Episode 4102	Average Score: -103.90
Episode 4103	Average Score: -103.92
Episode 4104	Average Score: -103.78
Episode 4105	Average Score: -104.03
Episode 4106	Average Score: -103.60
Episode 4107	Average Score: -103.20
Episode 4108	Average Score: -103.03
Episode 4109	Average Score: -103.19
Episode 4110	Average Score: -102.36
Episode 4111	Average Score: -102.16
Episode 4112	Average Score: -102.05
Episode 4113	Average Score: -102.30
Episode 4114	Average Score: -102.10
Episode 4115	Average Score: -101.52
Episode 4116	Average Score: -101.28
Episode 4117	Average Score: -100.58
Episode 4118	Average Score: -100.48
Episode 4119	Average Score: -100.24
Episode 4120	Average Score: -99.76
Episode 4121	Average Score: -99.95
Episode 4122	Average Score: -100.72
Episode 4123	Average Score: -101.21
Episode 4124	Average Score: -101.22
Episode 4125	Average Score: -102.04
Episode 4126	Average Score: -101.43
Episode 4127	Average Score: -100.79
Episode 4128	Average Score: -99.97
Episode 4129	Average Score: -100.06
Episode 4130	Average Score: -99.93
Episode 4131	Average Score: -100.41
Episode 4132	Average Score: -99.86
Episode 4133	Average Score: -99.80
Episode 4134	Average Score: -99.88
Episode 4135	Average Score: -100.32
Episode 4136	Average Score: -99.61
Episode 4137	Average Score: -100.42
Episode 4138	Average Score: -100.15
Episode 4139	Average Score: -99.31
Episode 4140	Average Score: -98.80
Episode 4141	Average Score: -97.89
Episode 4142	Average Score: -97.44
Episode 4143	Average Score: -97.21
Episode 4144	Average Score: -96.62
Episode 4145	Average Score: -96.02
Episode 4146	Average Score: -95.54
Episode 4147	Average Score: -94.92
Episode 4148	Average Score: -93.99
Episode 4149	Average Score: -93.42
Episode 4150	Average Score: -92.94
Episode 4151	Average Score: -92.52
Episode 4152	Average Score: -92.56
Episode 4153	Average Score: -92.39
Episode 4154	Average Score: -92.74
Episode 4155	Average Score: -92.84
Episode 4156	Average Score: -92.94
Episode 4157	Average Score: -92.74
Episode 4158	Average Score: -92.85
Episode 4159	Average Score: -92.39
Episode 4160	Average Score: -92.78
Episode 4161	Average Score: -92.45
Episode 4162	Average Score: -92.26
Episode 4163	Average Score: -91.98
Episode 4164	Average Score: -91.49
Episode 4165	Average Score: -91.37
Episode 4166	Average Score: -92.15
Episode 4167	Average Score: -91.96
Episode 4168	Average Score: -92.37
Episode 4169	Average Score: -92.47
Episode 4170	Average Score: -92.51
Episode 4171	Average Score: -92.24
Episode 4172	Average Score: -91.92
Episode 4173	Average Score: -91.73
Episode 4174	Average Score: -91.22
Episode 4175	Average Score: -91.19
Episode 4176	Average Score: -91.05
Episode 4177	Average Score: -90.93
Episode 4178	Average Score: -90.33
Episode 4179	Average Score: -90.43
Episode 4180	Average Score: -89.44
Episode 4181	Average Score: -89.00
Episode 4182	Average Score: -88.38
Episode 4183	Average Score: -88.66
Episode 4184	Average Score: -89.05
Episode 4185	Average Score: -88.74
Episode 4186	Average Score: -88.84
Episode 4187	Average Score: -88.78
Episode 4188	Average Score: -88.65
Episode 4189	Average Score: -88.54
Episode 4190	Average Score: -89.06
Episode 4191	Average Score: -89.16
Episode 4192	Average Score: -88.57
Episode 4193	Average Score: -88.00
Episode 4194	Average Score: -87.78
Episode 4195	Average Score: -87.82
Episode 4196	Average Score: -88.03
Episode 4197	Average Score: -87.92
Episode 4198	Average Score: -88.34
Episode 4199	Average Score: -88.03
Episode 4200	Average Score: -88.06
Episode 4201	Average Score: -87.70
Episode 4202	Average Score: -87.38
Episode 4203	Average Score: -87.47
Episode 4204	Average Score: -87.12
Episode 4205	Average Score: -87.37
Episode 4206	Average Score: -87.39
Episode 4207	Average Score: -87.35
Episode 4208	Average Score: -87.84
Episode 4209	Average Score: -87.64
Episode 4210	Average Score: -88.06
Episode 4211	Average Score: -88.52
Episode 4212	Average Score: -89.03
Episode 4213	Average Score: -89.03
Episode 4214	Average Score: -88.58
Episode 4215	Average Score: -88.31
Episode 4216	Average Score: -87.94
Episode 4217	Average Score: -87.21
Episode 4218	Average Score: -87.41
Episode 4219	Average Score: -87.67
Episode 4220	Average Score: -87.78
Episode 4221	Average Score: -87.88
Episode 4222	Average Score: -87.90
Episode 4223	Average Score: -87.42
Episode 4224	Average Score: -87.41
Episode 4225	Average Score: -87.26
Episode 4226	Average Score: -87.02
Episode 4227	Average Score: -86.22
Episode 4228	Average Score: -85.78
Episode 4229	Average Score: -85.73
Episode 4230	Average Score: -84.81
Episode 4231	Average Score: -84.04
Episode 4232	Average Score: -83.60
Episode 4233	Average Score: -83.11
Episode 4234	Average Score: -82.88
Episode 4235	Average Score: -82.36
Episode 4236	Average Score: -81.62
Episode 4237	Average Score: -81.62
Episode 4238	Average Score: -81.40
Episode 4239	Average Score: -81.02
Episode 4240	Average Score: -81.02
Episode 4241	Average Score: -81.53
Episode 4242	Average Score: -80.86
Episode 4243	Average Score: -80.50
Episode 4244	Average Score: -80.00
Episode 4245	Average Score: -79.52
Episode 4246	Average Score: -79.71
Episode 4247	Average Score: -79.94
Episode 4248	Average Score: -80.12
Episode 4249	Average Score: -80.52Initial Position is [-0.18277663  0.14692163]
===============================================================
Target Position is [-0.08183075  0.27777427]
===============================================================
Initial Kappas are  [4.963902038330293, 5.601912772315087, 14.569432356258162]
===============================================================
Goal Kappas are  [-0.11768785944657667, 5.591402322583548, 1.0190239634486549]
===============================================================

Episode 4250	Average Score: -80.64
Episode 4250	Average Score: -80.64

Episode 4251	Average Score: -80.98
Episode 4252	Average Score: -81.13
Episode 4253	Average Score: -80.80
Episode 4254	Average Score: -80.51
Episode 4255	Average Score: -80.35
Episode 4256	Average Score: -80.40
Episode 4257	Average Score: -79.98
Episode 4258	Average Score: -79.36
Episode 4259	Average Score: -78.63
Episode 4260	Average Score: -78.33
Episode 4261	Average Score: -78.25
Episode 4262	Average Score: -78.39
Episode 4263	Average Score: -78.55
Episode 4264	Average Score: -78.33
Episode 4265	Average Score: -77.99
Episode 4266	Average Score: -77.80
Episode 4267	Average Score: -77.97
Episode 4268	Average Score: -77.41
Episode 4269	Average Score: -77.58
Episode 4270	Average Score: -77.42
Episode 4271	Average Score: -76.67
Episode 4272	Average Score: -76.15
Episode 4273	Average Score: -76.32
Episode 4274	Average Score: -77.10
Episode 4275	Average Score: -77.15
Episode 4276	Average Score: -77.14
Episode 4277	Average Score: -77.53
Episode 4278	Average Score: -78.16
Episode 4279	Average Score: -78.25
Episode 4280	Average Score: -78.46
Episode 4281	Average Score: -78.37
Episode 4282	Average Score: -78.57
Episode 4283	Average Score: -78.63
Episode 4284	Average Score: -78.03
Episode 4285	Average Score: -77.59
Episode 4286	Average Score: -77.35
Episode 4287	Average Score: -77.88
Episode 4288	Average Score: -78.14
Episode 4289	Average Score: -78.68
Episode 4290	Average Score: -79.15
Episode 4291	Average Score: -79.46
Episode 4292	Average Score: -79.73
Episode 4293	Average Score: -79.67
Episode 4294	Average Score: -79.99
Episode 4295	Average Score: -80.41
Episode 4296	Average Score: -80.58
Episode 4297	Average Score: -81.13
Episode 4298	Average Score: -81.15
Episode 4299	Average Score: -81.12
Episode 4300	Average Score: -80.97
Episode 4301	Average Score: -81.44
Episode 4302	Average Score: -81.44
Episode 4303	Average Score: -81.91
Episode 4304	Average Score: -82.67
Episode 4305	Average Score: -82.51
Episode 4306	Average Score: -82.63
Episode 4307	Average Score: -82.74
Episode 4308	Average Score: -82.75
Episode 4309	Average Score: -82.99
Episode 4310	Average Score: -82.95
Episode 4311	Average Score: -83.15
Episode 4312	Average Score: -83.42
Episode 4313	Average Score: -83.55
Episode 4314	Average Score: -84.04
Episode 4315	Average Score: -84.01
Episode 4316	Average Score: -84.13
Episode 4317	Average Score: -84.65
Episode 4318	Average Score: -84.52
Episode 4319	Average Score: -84.86
Episode 4320	Average Score: -84.51
Episode 4321	Average Score: -84.72
Episode 4322	Average Score: -84.84
Episode 4323	Average Score: -84.93
Episode 4324	Average Score: -84.80
Episode 4325	Average Score: -84.90
Episode 4326	Average Score: -84.97
Episode 4327	Average Score: -85.28
Episode 4328	Average Score: -85.63
Episode 4329	Average Score: -85.27
Episode 4330	Average Score: -85.18
Episode 4331	Average Score: -84.92
Episode 4332	Average Score: -85.44
Episode 4333	Average Score: -85.27
Episode 4334	Average Score: -85.77
Episode 4335	Average Score: -86.05
Episode 4336	Average Score: -86.05
Episode 4337	Average Score: -86.35
Episode 4338	Average Score: -86.02
Episode 4339	Average Score: -86.47
Episode 4340	Average Score: -86.72
Episode 4341	Average Score: -86.91
Episode 4342	Average Score: -86.79
Episode 4343	Average Score: -87.03
Episode 4344	Average Score: -87.38
Episode 4345	Average Score: -87.87
Episode 4346	Average Score: -87.74
Episode 4347	Average Score: -87.94
Episode 4348	Average Score: -87.88
Episode 4349	Average Score: -87.61
Episode 4350	Average Score: -87.95
Episode 4351	Average Score: -87.97
Episode 4352	Average Score: -88.20
Episode 4353	Average Score: -89.04
Episode 4354	Average Score: -89.84
Episode 4355	Average Score: -89.93
Episode 4356	Average Score: -89.89
Episode 4357	Average Score: -89.86
Episode 4358	Average Score: -89.77
Episode 4359	Average Score: -89.91
Episode 4360	Average Score: -90.78
Episode 4361	Average Score: -90.78
Episode 4362	Average Score: -90.70
Episode 4363	Average Score: -90.43
Episode 4364	Average Score: -90.06
Episode 4365	Average Score: -90.16
Episode 4366	Average Score: -90.01
Episode 4367	Average Score: -90.24
Episode 4368	Average Score: -90.28
Episode 4369	Average Score: -90.32
Episode 4370	Average Score: -91.03
Episode 4371	Average Score: -90.93
Episode 4372	Average Score: -89.85
Episode 4373	Average Score: -89.69
Episode 4374	Average Score: -89.32
Episode 4375	Average Score: -88.93
Episode 4376	Average Score: -89.11
Episode 4377	Average Score: -89.28
Episode 4378	Average Score: -89.42
Episode 4379	Average Score: -89.76
Episode 4380	Average Score: -89.94
Episode 4381	Average Score: -89.43
Episode 4382	Average Score: -89.36
Episode 4383	Average Score: -89.26
Episode 4384	Average Score: -88.70
Episode 4385	Average Score: -88.00
Episode 4386	Average Score: -88.22
Episode 4387	Average Score: -87.72
Episode 4388	Average Score: -87.47
Episode 4389	Average Score: -87.80
Episode 4390	Average Score: -87.41
Episode 4391	Average Score: -87.51
Episode 4392	Average Score: -87.54
Episode 4393	Average Score: -87.69
Episode 4394	Average Score: -87.63
Episode 4395	Average Score: -87.80
Episode 4396	Average Score: -87.87
Episode 4397	Average Score: -87.73
Episode 4398	Average Score: -87.77
Episode 4399	Average Score: -87.92
Episode 4400	Average Score: -88.19
Episode 4401	Average Score: -88.10
Episode 4402	Average Score: -87.90
Episode 4403	Average Score: -87.94
Episode 4404	Average Score: -88.05
Episode 4405	Average Score: -88.24
Episode 4406	Average Score: -88.37
Episode 4407	Average Score: -88.23
Episode 4408	Average Score: -88.51
Episode 4409	Average Score: -88.67
Episode 4410	Average Score: -88.35
Episode 4411	Average Score: -88.17
Episode 4412	Average Score: -88.36
Episode 4413	Average Score: -88.41
Episode 4414	Average Score: -88.45
Episode 4415	Average Score: -88.55
Episode 4416	Average Score: -88.35
Episode 4417	Average Score: -87.96
Episode 4418	Average Score: -88.09
Episode 4419	Average Score: -87.95
Episode 4420	Average Score: -87.94
Episode 4421	Average Score: -88.18
Episode 4422	Average Score: -88.14
Episode 4423	Average Score: -88.32
Episode 4424	Average Score: -88.49
Episode 4425	Average Score: -88.52
Episode 4426	Average Score: -88.34
Episode 4427	Average Score: -87.89
Episode 4428	Average Score: -88.35
Episode 4429	Average Score: -87.66
Episode 4430	Average Score: -88.67
Episode 4431	Average Score: -88.31
Episode 4432	Average Score: -88.08
Episode 4433	Average Score: -88.02
Episode 4434	Average Score: -88.08
Episode 4435	Average Score: -88.01
Episode 4436	Average Score: -88.22
Episode 4437	Average Score: -88.34
Episode 4438	Average Score: -89.08
Episode 4439	Average Score: -88.80
Episode 4440	Average Score: -88.16
Episode 4441	Average Score: -87.77
Episode 4442	Average Score: -87.98
Episode 4443	Average Score: -87.99
Episode 4444	Average Score: -88.42
Episode 4445	Average Score: -88.33
Episode 4446	Average Score: -88.55
Episode 4447	Average Score: -88.37
Episode 4448	Average Score: -88.25
Episode 4449	Average Score: -88.74
Episode 4450	Average Score: -89.06
Episode 4451	Average Score: -89.13
Episode 4452	Average Score: -89.52
Episode 4453	Average Score: -89.66
Episode 4454	Average Score: -90.24
Episode 4455	Average Score: -90.08
Episode 4456	Average Score: -90.24
Episode 4457	Average Score: -89.99
Episode 4458	Average Score: -89.46
Episode 4459	Average Score: -89.00
Episode 4460	Average Score: -88.39
Episode 4461	Average Score: -87.21
Episode 4462	Average Score: -86.40
Episode 4463	Average Score: -86.82
Episode 4464	Average Score: -86.81
Episode 4465	Average Score: -86.81
Episode 4466	Average Score: -86.82
Episode 4467	Average Score: -87.22
Episode 4468	Average Score: -87.10
Episode 4469	Average Score: -86.96
Episode 4470	Average Score: -87.19
Episode 4471	Average Score: -87.40
Episode 4472	Average Score: -87.22
Episode 4473	Average Score: -87.38
Episode 4474	Average Score: -87.40
Episode 4475	Average Score: -87.84
Episode 4476	Average Score: -87.78
Episode 4477	Average Score: -87.94
Episode 4478	Average Score: -87.94
Episode 4479	Average Score: -87.85
Episode 4480	Average Score: -88.24
Episode 4481	Average Score: -88.29
Episode 4482	Average Score: -88.39
Episode 4483	Average Score: -88.62
Episode 4484	Average Score: -88.82
Episode 4485	Average Score: -89.18
Episode 4486	Average Score: -89.11
Episode 4487	Average Score: -88.90
Episode 4488	Average Score: -88.94
Episode 4489	Average Score: -89.14
Episode 4490	Average Score: -88.83
Episode 4491	Average Score: -88.16
Episode 4492	Average Score: -88.93
Episode 4493	Average Score: -89.12
Episode 4494	Average Score: -89.60
Episode 4495	Average Score: -89.63
Episode 4496	Average Score: -89.63
Episode 4497	Average Score: -89.56
Episode 4498	Average Score: -89.24
Episode 4499	Average Score: -88.93Initial Position is [-0.19677483  0.17576797]
===============================================================
Target Position is [-0.06528263  0.27719706]
===============================================================
Initial Kappas are  [4.433391569338609, 10.353865019186202, -3.0810473962253946]
===============================================================
Goal Kappas are  [1.86559073300565, -2.6323560217747897, 13.000948180652419]
===============================================================

Episode 4500	Average Score: -88.94
Episode 4500	Average Score: -88.94

Episode 4501	Average Score: -88.58
Episode 4502	Average Score: -88.53
Episode 4503	Average Score: -88.35
Episode 4504	Average Score: -88.33
Episode 4505	Average Score: -88.47
Episode 4506	Average Score: -88.23
Episode 4507	Average Score: -88.54
Episode 4508	Average Score: -88.31
Episode 4509	Average Score: -88.50
Episode 4510	Average Score: -88.64
Episode 4511	Average Score: -88.69
Episode 4512	Average Score: -88.47
Episode 4513	Average Score: -88.16
Episode 4514	Average Score: -88.23
Episode 4515	Average Score: -87.89
Episode 4516	Average Score: -87.70
Episode 4517	Average Score: -87.61
Episode 4518	Average Score: -87.81
Episode 4519	Average Score: -87.95
Episode 4520	Average Score: -87.70
Episode 4521	Average Score: -88.01
Episode 4522	Average Score: -88.00
Episode 4523	Average Score: -88.04
Episode 4524	Average Score: -87.37
Episode 4525	Average Score: -87.07
Episode 4526	Average Score: -87.24
Episode 4527	Average Score: -86.75
Episode 4528	Average Score: -85.86
Episode 4529	Average Score: -85.55
Episode 4530	Average Score: -85.48
Episode 4531	Average Score: -85.61
Episode 4532	Average Score: -85.47
Episode 4533	Average Score: -85.31
Episode 4534	Average Score: -85.57
Episode 4535	Average Score: -85.29
Episode 4536	Average Score: -85.51
Episode 4537	Average Score: -85.31
Episode 4538	Average Score: -85.14
Episode 4539	Average Score: -84.76
Episode 4540	Average Score: -84.30
Episode 4541	Average Score: -84.32
Episode 4542	Average Score: -84.04
Episode 4543	Average Score: -83.94
Episode 4544	Average Score: -83.43
Episode 4545	Average Score: -83.59
Episode 4546	Average Score: -83.46
Episode 4547	Average Score: -83.20
Episode 4548	Average Score: -83.23
Episode 4549	Average Score: -83.09
Episode 4550	Average Score: -82.93
Episode 4551	Average Score: -82.37
Episode 4552	Average Score: -82.39
Episode 4553	Average Score: -81.98
Episode 4554	Average Score: -81.40
Episode 4555	Average Score: -81.39
Episode 4556	Average Score: -81.21
Episode 4557	Average Score: -81.16
Episode 4558	Average Score: -81.19
Episode 4559	Average Score: -80.88
Episode 4560	Average Score: -80.84
Episode 4561	Average Score: -80.83
Episode 4562	Average Score: -80.69
Episode 4563	Average Score: -80.77
Episode 4564	Average Score: -80.70
Episode 4565	Average Score: -80.56
